Date,Price_compare,Ethereum_Close,Ethereum_Volume,Ethereum_Open,Ethereum_High,Ethereum_Low,Silver_Close,Silver_Volume,Silver_Open,Silver_High,Silver_Low,S&P_Close,S&P_Volume,S&P_Open,S&P_High,S&P_Low,Gold_Close,Gold_Volume,Gold_Open,Gold_High,Gold_Low,30_year_Close,30_year_Volume,30_year_Open,30_year_High,30_year_Low
10/30/19,Down,182.42,N/A,190.94,185.21,181.65,17.815,29,17.79,17.82,17.715,3047.8,4,3034.3,3052.5,3032.5,1493.2,320,1487.2,1495.4,1481,159.5938,293057,158.5938,160.0312,158.375
10/29/19,Down,190.94,N/A,184.52,191.58,188.56,17.831,76751,17.9,17.9,17.805,3035.7,13,3037.2,3041.2,3031,1490.7,283038,1494,1494,1489.7,158.6875,215937,158.625,158.7188,158.5312
10/28/19,UP,184.17,N/A,186.77,184.18,181.67,17.876,80882,18.065,18.145,17.785,3036.3,8,3023.8,3038.9,3023.8,1495.8,310472,1507.4,1510.8,1492.3,158.2812,229565,159.4688,159.5,158.1562
10/25/19,Down,191.42,N/A,161.03,192.54,181.5,17.861,18,17.88,17.945,17.88,3020.3,10,3004.9,3008.8,3004.9,1499.5,93,1501.4,1503.7,1499,159.375,251405,160,160.3438,159.1562
10/24/19,UP,161.04,N/A,161.15,161.28,160.69,17.804,72102,17.575,17.86,17.485,3004.2,42,3012,3012.9,3008.5,1504.7,290074,1495.1,1506.9,1490.4,159.9688,253526,160.0938,160.625,159.625
10/23/19,Down,161.07,N/A,171.18,162.61,160.38,17.58,47452,17.55,17.63,17.515,3005.7,7,2985,2993.4,2985,1495.7,235483,1491.1,1499.4,1490.7,160.0938,210827,160.125,160.6875,159.9375
10/22/19,Down,171.03,N/A,173.57,171.61,170.99,17.5,55445,17.58,17.68,17.44,2994.5,6,3008.7,3008.7,3002.3,1487.5,200931,1487.5,1492.1,1484,160.0625,219061,159.9375,160.0625,159.8438
10/21/19,Down,173.98,N/A,174.32,174.51,173.49,17.602,74730,17.615,17.895,17.53,3006.5,23,2985,3000.5,2985,1488.1,272195,1495.6,1498.7,1484.8,159.4375,172836,159.375,159.375,159.2188
10/18/19,UP,171.65,N/A,177.13,173.08,171.56,17.502,30,17.47,17.47,17.465,2988.2,36,2996.5,2998.1,2991,1488.2,82,1487.3,1489.1,1486.6,160.2188,189107,160.3125,160.6875,159.7188
10/17/19,Down,177.11,N/A,173.81,177.47,176.49,17.612,61036,17.415,17.665,17.33,2997.9,73,2992.9,3004.8,2992.9,1498.3,296546,1494.2,1501.1,1487,160.1875,232107,160.4062,160.7188,159.3125
10/16/19,UP,174.1,N/A,180.28,174.68,173.52,17.427,78063,17.43,17.49,17.18,2991.4,50,2996.2,2996.2,2985,1494,360083,1484.8,1495.5,1480.6,160.2812,259961,159.9688,160.8125,159.7812
10/15/19,Down,179.72,N/A,186.09,181.08,179.53,17.308,23,17.455,17.455,17.4,2997.7,33,2969.8,2996.5,2969.8,1483.5,307105,1497.7,1503,1480.8,159.9375,265297,161.25,161.7188,159.7188
10/14/19,Down,186.16,N/A,182.26,187.67,185.87,17.71,48001,17.59,17.735,17.455,2965.5,56,2975.3,2982,2956.4,1497.6,221049,1492,1501.5,1487.1,161.125,84863,160.75,161.75,160.4688
10/11/19,UP,182.68,N/A,190.2,183.76,180.6,17.462,5,17.595,17.595,17.35,2970.8,51,2948,2973.1,2945.4,1488.7,462693,1498.3,1508,1478,160.4375,470270,162.0625,162.5938,160.0625
10/10/19,Down,190.1,N/A,192.17,191.64,188.87,17.602,92239,17.8,17.935,17.455,2941.1,180,2914.7,2953.7,2883.9,1500.9,401849,1510.8,1522.3,1495.7,162.25,365438,163.6562,164.3438,161.9062
10/9/19,Down,191.75,N/A,180.64,193.68,191.34,17.81,65358,17.825,17.835,17.75,2918.9,88,2893.5,2927,2891.4,1512.8,277242,1515.4,1516.5,1510.1,163.5625,246054,164.6875,164.75,163.4375
10/8/19,UP,180.5,N/A,184.41,181.97,180.49,17.617,2,17.64,17.64,17.64,2892.6,62,2946.2,2946.2,2912.6,1497.2,46,1489.4,1506.3,1489.3,164.5625,325966,164.2812,165.2188,163.5625
10/7/19,Down,184.08,N/A,169.93,184.51,179.73,17.54,34033,17.485,17.515,17.45,2937.5,46,2929,2943.6,2929,1504.4,252399,1497.2,1499.7,1493.3,164.4062,215074,164.4375,164.5,164.0938
10/4/19,UP,174.89,N/A,173.2,175.86,174.75,17.54,27,17.44,17.455,17.32,2951,99,2907.7,2920,2900.2,1506.2,233,1505.6,1508.7,1497.1,165,316258,164.375,165.1562,164.1562
10/3/19,UP,173.16,N/A,179.43,174.77,172.27,17.676,67807,17.63,17.845,17.515,2911.8,25,2888,2894,2879.8,1513.8,400130,1505.6,1525.8,1501.7,164.4062,369865,164.0625,164.5625,163.8438
10/2/19,Down,179.42,N/A,176.36,180.57,178.86,17.592,44,17.175,17.58,17.155,2880.6,64,2942,2946,2918.5,1501,205,1476.6,1503.7,1474.1,163.3125,344604,163.3125,163.4375,163.125
10/1/19,UP,176.66,N/A,181.13,177.41,174.69,17.302,80344,17.045,17.375,16.94,2937.8,37,2991,2991,2987.3,1489,440804,1478,1493.5,1465,162.6875,469659,162.5,163.3438,160.5938
9/30/19,Down,181.05,N/A,169.65,181.07,178,16.998,93090,17.59,17.66,16.98,2978.5,27,2974,2975,2968.2,1472.9,424759,1501.7,1507.2,1470.5,162.3125,280772,162.0938,162.5625,161.5312
9/27/19,UP,174.36,N/A,163.89,174.44,172.67,17.552,227,17.82,17.83,17.33,2963.8,17,2973.3,2989.4,2973.3,1506.4,436289,1511.8,1514.4,1493.3,162.3438,255193,162.0625,162.4062,161.4688
9/26/19,UP,163.44,N/A,168.15,165.17,162.89,17.912,107355,17.99,18.11,17.785,2980.5,7,2983,2991.1,2980.2,1515.2,367934,1510.9,1519.5,1507.1,162.3125,276796,161.1875,162.4688,161.1562
9/25/19,Down,167.27,N/A,172.41,169.14,166.9,18.073,129832,18.68,18.75,17.875,2986.3,40,2971.3,2973.2,2959.7,1512.3,462742,1539.8,1542.8,1507.4,161.25,355060,162.7812,163.3125,161.125
9/24/19,Down,172.85,N/A,201.73,174.26,166.1,18.517,3,18.52,18.52,18.52,2970.2,51,3007.4,3012,3002.2,1532.1,25,1515.1,1533,1515.1,163.125,301455,161.3438,163.25,161.1875
9/23/19,Down,201.54,N/A,209.18,202.97,200.02,18.711,125832,18.03,18.78,17.99,2997.1,21,3003,3003.3,2987.9,1531.5,349589,1521.5,1534.4,1517.9,161.6562,325416,161.1875,162.5,160.5
9/20/19,Down,219.94,N/A,216.51,221.17,217.43,17.738,53,17.755,17.95,17.74,2989.5,118,3010.5,3015.7,3010.5,1507.3,2,1503,1503,1503,160.875,244263,160.2812,161.625,160.0938
9/19/19,UP,218.62,N/A,208.43,221.27,217.28,17.884,65159,17.845,18.015,17.655,3007.9,7,3008.3,3008.3,3001,1506.2,281865,1502,1512.1,1496.3,160.5,275945,159.9375,160.9688,159.5312
9/18/19,UP,207.53,N/A,211.75,210.45,205.88,17.919,99132,18.095,18.12,17.58,3008.6,30,3004.2,3012.6,3003.5,1515.8,352179,1509.7,1519.5,1490.7,160.125,274382,159.6875,160.75,159.3125
9/17/19,Down,210.9,N/A,198.12,212.23,207.69,18.14,86207,17.925,18.17,17.82,3007.9,28,3005.5,3005.5,2996.5,1513.4,329751,1506.5,1515,1500.9,159.4062,286383,158.75,159.875,158.625
9/16/19,UP,197.05,N/A,194.32,198.63,196.97,17.901,40,17.865,17.865,17.865,3001.5,23,2994.4,3005.1,2987.5,1503.1,21,1500,1500.6,1498.5,158.9688,309549,158.1875,159.4688,157.9375
9/13/19,UP,180.92,N/A,180.29,181.41,180.36,17.436,201,18.005,18.005,17.405,3008.6,5,3019.7,3025.3,3009.2,1490.9,1,1486.9,1486.9,1486.9,157.625,446478,160.0938,160.2188,157.5312
9/12/19,UP,180.47,N/A,178.04,181.53,180.12,18.177,98022,18.2,18.555,18.085,3011.8,73,3002.4,3017.5,3002.4,1507.4,480662,1504.9,1532.2,1496.8,159.8125,539981,160.75,162.2812,159.5938
9/11/19,UP,177.71,N/A,180.17,178.95,177.48,18.17,83299,18.095,18.335,17.97,3002,16,2985.7,3004,2979.5,1503.2,296849,1493.9,1506.2,1492.9,160.9375,326106,160.9062,161.3125,160.375
9/10/19,Down,180.17,N/A,182.98,182.27,179.85,18.186,114183,18.09,18.265,17.855,2978.5,30,2972.8,2973.6,2967.3,1499.2,390357,1507,1509.1,1492.1,161.4688,387471,161.0938,161.125,160.5625
9/9/19,Down,182.47,N/A,180.04,184.76,176.25,18.167,133132,18.215,18.4,18.015,2978.2,34,2984.7,2990.8,2984.4,1511.1,312350,1516.4,1523.8,1505.5,162.9688,236152,164.4062,164.5,162.3125
9/6/19,UP,169.37,N/A,174.48,169.53,168.42,17.968,343,18.63,18.685,17.97,2980.8,33,2979,2983.9,2978.2,1506.2,54,1517.3,1526,1504.5,164.5,308063,164,164.7188,163.1875
9/5/19,Down,173.92,N/A,174.3,174.2,173.08,18.807,188785,19.645,19.675,18.57,2972,94,2938,2970,2937,1525.5,586738,1561.4,1561.9,1514.3,163.875,426668,163.8125,164.0312,163.75
9/4/19,UP,173.85,N/A,177.95,174.83,173.77,19.547,152048,19.35,19.75,19.28,2938.5,64,2902.8,2935.3,2902.8,1560.4,404779,1556,1566.2,1542.6,165.9375,234888,165.875,166.125,164.9688
9/3/19,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,19.237,194838,18.595,19.395,18.365,2905.9,206,2898.5,2920.9,2890.3,1555.9,541575,1539.2,1558.9,1529.6,165.9062,395847,165.5312,166.7188,165.5312
8/30/19,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18.48,112887,18.365,18.575,18.165,2942,33,2922.4,2944.6,2922.4,1529.2,320657,1536.9,1541.9,1525.6,165.4688,382829,165.4688,165.6875,164.4375
8/29/19,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18.323,158358,18.45,18.76,18.15,2926.7,50,2884.2,2919.7,2883.5,1536.9,439428,1549.4,1559.8,1528.6,165.25,355403,165.5938,166.4688,164.75
8/28/19,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18.456,100711,18.295,18.62,18.17,2889.8,49,2872.6,2888.5,2856.7,1549.1,342556,1551.8,1556.6,1541.4,166.9062,501039,166.875,167.5625,166.3125
8/27/19,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18.298,70026,17.78,18.33,17.755,2865.4,77,2882,2894.6,2870.9,1551.8,334873,1537.3,1554.5,1535.3,166.5,635287,165.2188,166.9062,165.1875
8/26/19,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,17.785,57969,17.65,17.9,17.64,2883.3,343,2820.7,2887.6,2811.3,1537.2,407500,1545.4,1565,1534.8,165.0938,570808,166.4062,167.4688,165.0625
8/23/19,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,17.554,52671,17.18,17.605,17.105,2855.6,208,2923.5,2936.5,2849.7,1537.6,459203,1508.8,1540.3,1503,165.5312,561801,163.9375,165.9688,162.9375
8/22/19,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,17.014,N/A,17.014,17.014,17.014,2922.3,40,2933.3,2937,2925.2,1497.3,686,1495.1,1495.1,1493.8,164.0938,360675,164.5,165.2188,163.7188
8/21/19,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,17.29,25283,17.265,17.315,17.115,2929.2,25,2897.7,2920.3,2897.7,1515.7,238972,1518.4,1518.4,1506.5,164.8125,319737,165.1875,165.4688,163.9688
8/20/19,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,17.148,70667,16.87,17.17,16.83,2898.2,38,2921.8,2932,2898,1515.7,240391,1506.3,1518.8,1503,165,268402,164.1562,165.4062,164.125
8/19/19,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,16.94,78167,17.125,17.175,16.82,2923.7,47,2904.2,2923.7,2901.5,1511.6,289329,1523,1523.6,1503.3,164.25,375168,165.0312,165.0625,163.375
8/16/19,#N/A,184.48,N/A,184.09,188.03,179.35,17.122,70561,17.25,17.315,17.03,2891.5,102,2851.3,2893,2850.3,1523.6,314597,1533.9,1538.6,1513.9,165.5625,358442,165.7188,166.1875,164.2812
8/15/19,Down,187.14,N/A,187.76,188.03,186.48,17.214,94729,17.19,17.37,17.075,2848.6,322,2836.6,2870.6,2819.3,1531.2,428618,1526.6,1537.7,1518.3,165.7188,620373,164.8125,166.9375,164.5312
8/14/19,Down,187.24,N/A,206.88,189.3,186.62,17.28,112695,16.95,17.305,16.855,2840.7,96,2930,2935,2836.7,1527.8,474508,1513,1534.9,1504.5,164.9062,464703,162.5312,165.2188,162.4688
8/13/19,Down,207.64,N/A,209.28,209.43,206.46,16.985,176903,17.06,17.49,16.51,2932,64,2882.1,2933,2868.4,1514.1,598082,1522.3,1546.1,1488.9,162.9375,496763,163.2188,163.9375,162.1562
8/12/19,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,17.071,78813,16.965,17.15,16.8,2880.3,73,2922.8,2930.4,2881.3,1517.2,338340,1509.2,1531.5,1498.6,163.4375,254623,161.3438,163.6562,161.1562
8/9/19,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,16.931,95119,16.94,17.14,16.86,2919.7,132,2930.2,2933.7,2916.5,1508.5,325590,1515.9,1521.1,1506.2,161.2812,325559,161.7812,162.4375,161.0312
8/8/19,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,16.936,118840,17.1,17.225,16.81,2940.1,116,2883.7,2894,2874.3,1509.5,385340,1512.1,1521.3,1501.6,161.5625,485946,161.1562,161.8125,159.7188
8/7/19,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,17.156,89,17.156,17.156,17.156,2880.6,115,2875.3,2885.7,2845.4,1507.3,824,1473.5,1509.9,1473.2,162.2188,703572,161.6875,163.9688,161.1562
8/6/19,#N/A,229.83,N/A,230.94,237.47,226.8,16.445,69494,16.44,16.53,16.365,2876,268,2812.1,2877.5,2776.3,1484.2,375937,1481.1,1486.8,1468.2,161,474111,161.5312,161.9688,160.0312
8/5/19,UP,227.11,N/A,225.67,232.49,226.8,16.345,79,16.15,16.435,16.125,2830.1,224,2927.8,2931.2,2822.8,1464.6,1008,1440.4,1469.7,1440.4,160.7188,483271,158.6562,161.3438,158.5312
8/2/19,UP,222.65,N/A,215.53,223,215.52,16.27,97890,16.355,16.385,16.03,2932.4,172,2951.2,2954.2,2932.4,1457.5,471109,1457.5,1461.9,1442.5,158.5938,487472,157.4062,158.9688,157.3438
8/1/19,UP,215.52,N/A,213.06,216.81,214.91,16.18,118667,16.28,16.405,15.935,2951.9,50,2970.8,2987,2950.5,1432.4,567523,1425.6,1458.2,1412.1,157.6875,582829,155.6562,158.125,154.9688
7/31/19,UP,212.82,N/A,210.83,217.55,211.41,16.405,105069,16.585,16.6,16.215,2982.3,36,3015.1,3019.5,2972.8,1437.8,406886,1443.7,1447.8,1422.3,155.5938,418102,154.7188,155.9062,154.625
7/30/19,UP,210.47,N/A,205.52,211.46,208.17,16.558,56688,16.5,16.64,16.425,3012.3,45,3026,3026,3005,1441.8,248318,1439.5,1445.7,1434.8,154.625,198423,154.625,155.0938,154.4375
7/29/19,UP,207.15,N/A,213.23,210.46,207.09,16.44,60486,16.42,16.5,16.36,3021.8,13,3025.1,3025.2,3021,1433.3,168447,1431.9,1440.8,1427.5,154.7812,175044,154.5,154.9688,154.4375
7/26/19,Down,220.37,N/A,213.33,222.7,217.55,16.397,25,16.42,16.425,16.42,3024.5,18,3008,3024.5,3007.6,1432.2,5,1422.8,1423,1422.8,154.3438,211746,154.25,154.7812,154
7/25/19,UP,213.45,N/A,221.29,217.67,212.07,16.411,118473,16.62,16.685,16.345,3006.5,16,3023.2,3027.2,3005,1427.5,112902,1439.3,1447,1423.9,154.3125,362324,154.9062,155.5625,153.7188
7/24/19,Down,220.71,N/A,205.31,223.3,214.79,16.626,82837,16.435,16.68,16.35,3021.6,10,3006.5,3019.5,2999,1436.5,65218,1431,1442.9,1429.4,154.8125,233229,154,154.9375,154
7/23/19,UP,203.95,N/A,215.29,211.86,202.3,16.476,109228,16.38,16.575,16.205,3008,15,2992.5,3003.1,2992.5,1421.7,380116,1426,1431.4,1414.6,154.2812,229625,154.875,154.9688,154.0312
7/22/19,Down,215.48,N/A,224.23,217.23,214.68,16.411,95803,16.255,16.455,16.195,2989,27,2974.6,2987.5,2974.6,1426.9,247608,1428.5,1430.8,1423,154.9375,171831,154.6562,155.3438,154.5
7/19/19,Down,220.51,N/A,221.8,222.67,219.8,16.195,170948,16.385,16.625,16.08,2976.9,51,3008,3008,2972.8,1426.7,509138,1448.3,1454.4,1421.1,154.75,229596,155.0938,155.1875,154.5312
7/18/19,Down,223.03,N/A,212.75,225.68,222.61,16.198,143200,16.005,16.385,15.96,2997.6,32,2983.8,3005.3,2976.6,1428.1,467773,1428.5,1449.7,1415.6,154.9688,294094,155,155.2812,154.25
7/17/19,UP,211.42,N/A,199.84,213.86,206.7,15.893,85,15.73,15.785,15.73,2985,3,3008.8,3011.9,3008.8,1421.3,6,1404.6,1404.6,1404.6,154.75,227240,153.9375,155.0938,153.7812
7/16/19,UP,195.74,N/A,232.02,203.21,194.45,15.678,122038,15.415,15.735,15.34,3007,34,3016.9,3021.5,3016.5,1411.2,327180,1416.4,1420,1402.1,153.625,220206,154.1562,154.25,153.1562
7/15/19,Down,229.37,N/A,217.61,234.41,228.39,15.365,66358,15.24,15.43,15.185,3017.3,13,3012.9,3022.6,3012.9,1413.5,231266,1417.7,1421.6,1409.3,154.0625,180092,153.4688,154.2188,153.0625
7/12/19,Down,273.36,N/A,271.63,275.04,272.76,15.236,47572,15.135,15.27,15.07,3015.4,12,3006,3011.5,3006,1412.2,272092,1406.2,1418.9,1404.5,153.7188,258510,153.2812,153.75,152.875
7/11/19,UP,270.66,N/A,286.73,274.28,267.17,15.146,59202,15.265,15.345,15.12,3003.9,18,2996,3006,2996,1406.7,380765,1421.1,1429.4,1402.7,153.5312,397925,154.5625,155.0938,152.9688
7/10/19,Down,284.93,N/A,313.24,289.14,281.88,15.226,72535,15.135,15.315,15.07,2997.4,36,2984,2994.3,2976.5,1412.5,426438,1400,1421.1,1391.8,154.6562,359894,154.9688,155.25,153.9062
7/9/19,Down,311.81,N/A,312.83,312.09,306.63,15.147,48296,15.035,15.155,14.965,2982.1,28,2967.8,2983,2964.5,1400.5,276008,1397.9,1402.4,1387.5,155.0938,214779,155.125,155.4062,154.75
7/8/19,Down,314.6,N/A,304.29,314.91,309.79,15.05,46461,15.05,15.15,14.985,2978.6,39,2993.9,2993.9,2979.3,1400,303906,1401,1409.9,1393.8,155.4062,214596,154.9375,155.6875,154.9375
7/5/19,UP,290.92,N/A,284.74,292.7,286.83,15.001,105333,15.305,15.37,14.915,2990.4,70,3004,3004,2985.4,1400.1,555564,1418.8,1426.8,1388.6,154.9688,337079,156.8438,157.0625,154.4688
7/3/19,Down,298.59,N/A,296.58,301.56,297.45,15.336,16202,15.365,15.37,15.25,3000.3,5,3004,3004,2999,1420.9,118832,1421.6,1424.4,1412.7,156.6562,3000,156.625,156.6875,156.5625
7/2/19,UP,295.06,N/A,287.28,298.42,291.48,15.238,70068,15.16,15.365,15.07,2979.6,18,2963.5,2979.5,2963.1,1408,372203,1386.2,1424,1386.2,156.0938,202312,155.2188,156.1875,155.125
7/1/19,UP,288.81,N/A,299.15,297,286.69,15.106,227,15.17,15.245,15.075,2967.7,80,2957.2,2980.5,2957.2,1385.6,214,1386.6,1395.8,1382.8,155,240464,155,155.6562,154.6875
6/28/19,Down,298.12,N/A,298.35,310.78,298.12,15.253,54689,15.3,15.385,15.245,2944.2,26,2937,2953.5,2930.1,1409.7,297964,1413.3,1427.8,1408.6,155.5938,230726,155.5938,155.6875,155.1562
6/27/19,Down,301.22,N/A,337.45,306.81,295.3,15.294,73425,15.34,15.355,15.205,2930.9,70,2916,2934.9,2916,1412,324556,1412.7,1415.3,1401.4,155.7188,214345,154.9375,155.8125,154.5625
6/26/19,Down,333.41,N/A,317.2,345.83,329.83,15.283,N/A,15.283,15.283,15.283,2917.9,29,2925.1,2937,2918,1411.6,84,1407.2,1413.3,1405.8,154.9688,213718,156.0312,156.0312,154.8438
6/25/19,UP,316.38,N/A,312.02,319.68,315.99,15.383,80978,15.54,15.59,15.34,2922.1,12,2952,2955.8,2944.6,1418.7,618309,1423.4,1442.9,1415.1,155.9062,263857,155.4375,156.0625,155.2812
6/24/19,UP,311.32,N/A,305.83,312.73,310.07,15.461,50783,15.445,15.54,15.37,2952.1,6,2952,2956.9,2952,1418.2,359931,1403.9,1425.1,1403.6,155.4062,204766,154.7812,155.5,154.5312
6/21/19,UP,305.06,N/A,281.58,305.34,292.09,15.37,42848,15.525,15.625,15.235,2950.6,63,2957.2,2959.1,2948,1400.1,496645,1391.2,1415.4,1386.1,154.5938,307464,155.4062,155.9688,154.5625
6/20/19,UP,280.49,N/A,266.81,283.6,271.47,15.492,198449,15.17,15.52,15.12,2960,89,2931.7,2962,2931.1,1396.9,511767,1364.5,1397.7,1361.3,155.7188,379503,155.4688,156.5312,155.2188
6/19/19,UP,268.12,N/A,265.47,268.72,267.66,14.958,86503,14.995,15.17,14.905,2933.4,44,2924.9,2933.5,2924,1348.8,320720,1350.4,1366.6,1344.8,155.4375,332787,155.0938,155.5312,154.2812
6/18/19,UP,265.59,N/A,269.43,266.93,263.61,14.993,104597,14.83,15.08,14.8,2926.2,60,2891,2926.7,2891,1350.7,364839,1343.9,1358.5,1342.1,155,347333,154.5,155.9375,154.4375
6/17/19,Down,271.52,N/A,270.83,273.26,270.37,14.829,63520,14.84,14.89,14.755,2896.3,11,2897.6,2904.2,2897.2,1342.9,230833,1345.5,1347.1,1336.6,154.625,185337,154.5625,154.75,154
6/14/19,UP,265.36,N/A,253.42,265.77,260.93,14.803,110922,14.89,15.12,14.775,2894.8,15,2896.7,2901.2,2889.5,1344.5,346086,1346.5,1362.2,1341.4,154.3438,243450,154.0938,154.8438,154
6/13/19,UP,253.92,N/A,258.81,256.54,252.01,14.892,72054,14.76,14.925,14.72,2894.4,48,2883.7,2891.2,2876.1,1343.7,197876,1337.8,1347,1335.9,154.25,236611,153.6875,154.375,153.625
6/12/19,Down,259.31,N/A,243.6,262.47,258.59,14.753,69645,14.725,14.86,14.71,2881,26,2885.7,2886.8,2877.1,1336.8,226929,1330.6,1342.3,1329.8,153.5938,254641,153.5938,154.1562,153.375
6/11/19,UP,243.97,N/A,244.96,244.81,242.57,14.74,76461,14.685,14.785,14.63,2886.9,38,2891.3,2906,2885.5,1331.2,204179,1331.8,1333.8,1323.6,153.5938,227060,153.3125,153.6875,152.8438
6/10/19,Down,244.69,N/A,232.86,247.77,244.12,14.639,89933,15.005,15.01,14.625,2889.2,51,2887,2895.2,2883.6,1329.3,220533,1341.2,1341.7,1329,153.4688,224114,153.625,154.1875,153.2812
6/7/19,Down,248.46,N/A,246.3,250.51,248.37,15.031,97503,14.89,15.15,14.84,2874.9,133,2839.5,2876.5,2839.4,1346.1,314048,1339.7,1352.7,1334.3,154.5312,305302,153.7188,154.9375,153.4688
6/6/19,UP,246.71,N/A,246.61,249.98,246.11,14.905,76960,14.795,14.995,14.73,2845.7,74,2818.7,2842.3,2814.2,1342.7,252464,1336.1,1344.2,1331.3,153.5312,362256,153.25,154.3125,153.1562
6/5/19,UP,246.42,N/A,240.85,246.94,244.6,14.791,127493,14.815,15.04,14.755,2827.7,82,2812.3,2828.2,2807.6,1333.6,391880,1330.2,1348.9,1329.3,153.4062,401709,153.5,154.1875,153.0938
6/4/19,UP,240.85,N/A,248.65,243.57,240.15,14.732,2,14.75,14.75,14.75,2804.9,60,2754.9,2768.7,2744.9,1323.4,302,1324.3,1328.6,1320.8,153.6875,362537,154.8438,154.9375,153.25
6/3/19,Down,248.55,N/A,267.03,250.28,241.88,14.74,106724,14.575,14.825,14.565,2749.6,157,2749,2753.2,2733,1327.9,347054,1312.5,1333,1310.9,154.5938,452484,153.75,155.0312,153.7188
5/31/19,Down,271.98,N/A,257.14,274.94,265.64,14.567,85094,14.49,14.67,14.46,2752.6,143,2786.4,2786.4,2750.8,1311.1,322176,1293.2,1311.9,1292.5,153.7188,559867,152.625,154,152.5
5/30/19,UP,256.64,N/A,270.95,258.77,253.83,14.46,136,14.355,14.485,14.305,2790.4,80,2781.5,2792,2779.8,1287.1,55573,1279.4,1288.3,1273.9,152.4375,246845,151.6562,152.6875,151.375
5/29/19,Down,268.94,N/A,268.74,273.29,267.16,14.411,69962,14.325,14.45,14.32,2780.1,173,2802.3,2802.3,2779.7,1286.3,194696,1284.3,1290.3,1283.8,152.75,505272,152.0938,153.1562,152.0625
5/28/19,UP,268.28,N/A,272.69,271.16,266.98,14.32,102194,14.57,14.61,14.265,2805.1,101,2831.2,2837.8,2801.3,1282.5,207053,1290.5,1292.6,1280.8,152.0312,807110,151.4062,152.25,151
5/24/19,UP,250.48,N/A,241.99,251.08,247.9,14.555,15132,14.545,14.61,14.54,2831.8,73,2834,2834.1,2827.4,1289.2,23685,1289.2,1292.6,1288.9,150.9688,34771,151.0938,151.5312,151
5/23/19,UP,242.45,N/A,244.46,246.15,242.45,14.613,66955,14.42,14.635,14.4,2819.4,115,2854,2854,2820,1291,71630,1278.5,1292.5,1277.5,151.4375,524506,149.9062,151.4688,149.8438
5/22/19,Down,243.03,N/A,254.98,245.09,241.84,14.449,36402,14.42,14.48,14.37,2857.4,98,2864.8,2867.6,2848.8,1274.2,186404,1274.4,1277.1,1272,149.7188,339876,149.1562,149.9375,149.0625
5/21/19,Down,256.83,N/A,250.66,259.7,253.32,14.41,44977,14.435,14.46,14.35,2866.1,59,2849.4,2863,2846.8,1273.2,204984,1277.7,1277.7,1269,149.1875,217951,149.3438,149.5625,148.9375
5/20/19,UP,249.79,N/A,247.78,254.94,248.89,14.445,43352,14.395,14.46,14.355,2843.9,86,2865.5,2874.5,2837.1,1277.3,206270,1277.6,1278.8,1273.3,149.375,213864,149.6875,150,149.2812
5/17/19,UP,240.16,N/A,254.86,247.84,237.45,14.388,60527,14.545,14.555,14.38,2862,75,2879.7,2882,2854.9,1275.7,255125,1287.2,1289,1274.6,149.6875,204353,149.5938,150.125,149.375
5/16/19,Down,253.77,N/A,271.82,267.8,252.72,14.539,66999,14.79,14.825,14.515,2878.6,112,2853,2879.5,2842.3,1286.2,256906,1297.7,1299.3,1284.2,149.4375,205021,149.9062,150.3125,149.3438
5/15/19,Down,264,N/A,221.06,268.43,247.19,14.812,42474,14.8,14.865,14.765,2855,59,2841.5,2856.3,2820.6,1297.8,241040,1298,1301.7,1293.6,149.875,276333,149.2812,150.125,149.1875
5/14/19,UP,221.17,N/A,203.41,222.93,217.32,14.812,46821,14.78,14.865,14.745,2839.2,137,2803.5,2839.5,2799.3,1296.3,215009,1300.8,1304.2,1294.3,149.1875,220311,149.4375,149.625,149.0625
5/13/19,UP,203.52,N/A,189.29,204.96,195.22,14.777,62331,14.775,14.815,14.615,2807.1,78,2873.9,2873.9,2805.3,1301.8,362480,1288.3,1302.2,1282.4,149.4688,321467,149.0625,149.7188,148.6875
5/10/19,UP,176.68,N/A,171.49,177.43,172.75,14.79,44487,14.75,14.85,14.74,2886.9,344,2871,2889.5,2850.1,1287.4,227237,1285,1290.3,1283.9,148.6562,337448,148.9062,149.1562,148.4062
5/9/19,UP,170.1,N/A,172.8,171.16,168.86,14.773,58045,14.845,14.875,14.705,2872.7,93,2882.2,2883,2853.4,1285.2,296815,1281.9,1289.2,1280.4,148.6875,469719,148.1562,149.0938,148.125
